序号,转债名称,转债代码,进展/上市日期,股票名称,股票代码,行业,子行业,转债价格,涨跌,日内套利,股价,涨跌,转债成交额,转债换手率,剩余本息,转股价格,P/B,转股价值,转股溢价率,距离转股日,剩余年限,回售年限,余额/市值,余额/股本,转债余额,股票市值,税前收益率,税后收益率,税前回售收益,税后回售收益,回售价值,纯债价值,弹性,信用,折现率,双低,老式双低,老式排名,新式双低,新式排名,MA20乖离,热门度,转债名称
167,荣晟转债!,113541,2019/8/13,荣晟环保,603165,造纸包装,包装用纸,121.14,0.03%,0.61%,13.94,0.80%,5,1.30%,115,11.54,1.7,120.8,0.30%,转股中,4.90年,2.90年,9.50%,11.50%,3.3,35,-1.08%,-1.61%,-5.05%,-5.25%,85.78,85.45,0.81,AA-,6.38%,121.44 ,121.5,16,35.7,66,1.40%,51,荣晟转债!
10,兴森转债,128122,2020/8/17,兴森科技,2436,电子,元器件制,119.663,-0.16%,-0.29%,12.55,-1.03%,3.9,1.20%,113.3,14.18,6.04,88.5,35.20%,5月3天,4.90年,3.90年,1.40%,1.30%,2.7,187,-1.12%,-1.60%,-3.50%,-3.66%,87.52,92.48,0.44,AA,4.28%,154.86 ,150.8,230,58.3,224,-2.70%,3,兴森转债
121,永创转债!,113559,2020/1/10,永创智能,603901,机械装备,专用设备,126.12,3.73%,1.79%,11.79,7.28%,18,2.80%,118.9,10.32,3.79,114.24,10.40%,转股中,5.32年,3.32年,9.80%,11.20%,5.1,52,-1.13%,-1.74%,-5.20%,-5.45%,84.54,85.78,0.76,AA-,6.52%,136.52 ,138,167,52.2,198,11.60%,24,永创转债!
256,大族转债!,128035,2018/3/5,大族激光,2008,机械装备,专用设备,112.32,0.74%,-0.68%,37.45,0.94%,1,0.00%,108,52.1,4.46,71.88,56.30%,转股中,3.44年,1.44年,5.80%,4.10%,23,400,-1.15%,-1.58%,-4.47%,-4.97%,97.93,94.3,0.06,AA+,4.08%,168.62 ,152.8,236,54.8,208,-5.40%,19,大族转债!
203,博彦转债,128057,2019/4/2,博彦科技,2649,计算机及,软件开发,123.248,0.61%,0.01%,10.55,0.76%,24,3.60%,117.1,8.72,2.03,120.99,1.90%,转股中,4.52年,2.52年,9.60%,11.70%,5.4,56,-1.15%,-1.80%,-6.34%,-6.57%,87.94,89.11,0.82,AA-,6.38%,125.15 ,125.5,50,36.4,78,2.60%,30,博彦转债
215,台华转债!,113525,2019/1/11,台华新材,603055,服装纺织,纺织行业,120.74,4.01%,-1.93%,8.65,3.22%,7.5,1.30%,114.9,8.03,2.57,107.72,12.10%,转股中,4.30年,2.30年,7.10%,7.60%,4.7,67,-1.17%,-1.78%,-6.15%,-6.39%,93.34,96.31,0.65,AA,4.28%,132.84 ,133.8,136,37.4,90,4.00%,22,台华转债!
62,全筑转债,113578,2020/5/19,全筑股份,603030,建筑,装饰工程,126.38,0.93%,0.12%,6.53,1.40%,21,4.30%,118.3,5.43,1.63,120.26,5.10%,58天,5.64年,3.64年,10.90%,13.10%,3.8,35,-1.18%,-1.74%,-5.08%,-5.26%,88.18,93.12,0.75,AA,4.42%,131.48 ,132.5,123,39.4,115,-5.90%,7,全筑转债
113,正裕转债!,113561,2020/2/10,正裕工业,603089,汽车,零部件制,126.5,1.30%,-0.56%,13.01,0.85%,19,5.50%,118.5,10.23,3.47,127.17,-0.50%,转股中,5.34年,3.34年,10.10%,12.80%,2.7,27,-1.24%,-1.84%,-5.33%,-5.56%,81.21,80.88,0.87,A+,7.62%,126.00 ,125.8,52,44.6,147,5.50%,31,正裕转债!
8,国光转债,128123,2020/8/19,国光股份,2749,化工,农化,124.899,0.88%,-0.88%,14.35,0.00%,7.6,1.90%,116.2,13.7,4.57,104.74,19.20%,5月6天,5.91年,3.91年,5.20%,5.40%,3.2,62,-1.24%,-1.71%,-4.41%,-4.59%,80.7,80.65,0.77,AA-,6.52%,144.10 ,145.1,216,64.3,238,-0.70%,3,国光转债
180,永鼎转债!,110058,2019/5/8,永鼎股份,600105,通信互联,通信设备,121.67,0.80%,-0.29%,6.14,0.66%,34,3.50%,114.9,5.04,3.14,121.83,-0.10%,转股中,4.63年,2.63年,10.70%,13.00%,8.1,76,-1.25%,-1.81%,-5.70%,-5.92%,92.07,94.99,0.77,AA,4.28%,121.57 ,121.5,17,26.5,10,4.00%,56,永鼎转债!
156,游族转债!!,128074,2019/10/21,游族网络,2174,通信互联,互联网,128.099,0.23%,0.34%,20.9,0.58%,9.8,1.10%,120.3,16.97,3.4,123.16,4.00%,转股中,5年25天,3年25天,3.60%,4.40%,6.8,191,-1.26%,-1.93%,-6.36%,-6.56%,90.4,97.06,1,AA,4.42%,132.10 ,133,126,36,72,-1.90%,22,游族转债!!
40,比音转债,128113,2020/7/15,比音勒芬,2832,服装纺织,服装行业,126.086,0.71%,0.08%,16.49,1.10%,3.8,0.40%,117.3,14.9,4.4,110.67,13.90%,3月24天,5.79年,3.79年,8.00%,8.80%,6.9,86,-1.26%,-1.77%,-4.83%,-5.00%,87.6,91.72,0.72,AA,4.42%,139.99 ,141.5,191,49.8,187,3.80%,4,比音转债
245,华通转债!,128040,2018/7/13,华通医药,2758,医药,医药商业,117.808,-1.33%,-1.28%,11.42,-4.11%,6,2.30%,112.3,11.29,3.86,101.15,16.50%,转股中,3.79年,1.79年,9.30%,9.40%,2.2,24,-1.28%,-1.86%,-6.77%,-7.02%,91.15,89.22,0.63,AA-,6.38%,134.31 ,134.5,145,43.3,139,-0.90%,30,华通转债!
116,汽模转2,128090,2020/1/23,天汽模,2510,汽车,零部件制,123.256,-0.84%,-1.19%,4.97,-2.74%,90,15.60%,115.2,4.21,1.7,118.05,4.40%,转股中,5.33年,3.33年,10.30%,12.10%,4.7,45,-1.28%,-1.78%,-4.87%,-5.06%,89.29,91.9,0.74,AA,4.42%,127.66 ,128.5,79,36.6,82,0.90%,27,汽模转2
209,中天转债!,110051,2019/3/22,中天科技,600522,通信互联,通信设备,120.79,0.66%,0.53%,10.88,1.87%,43,0.90%,113.9,10.09,1.61,107.83,12.00%,转股中,4.50年,2.50年,11.90%,12.80%,40,334,-1.32%,-1.86%,-5.71%,-5.94%,93.04,95.48,0.63,AA+,4.08%,132.79 ,133.8,135,38.3,101,-4.10%,29,中天转债!
90,华安转债!,110067,2020/4/9,华安证券,600909,金融,证券行业,118.88,0.75%,0.76%,8.39,2.57%,44,1.30%,110.5,8.67,2.23,96.77,22.80%,20天,5.53年,无权,9.20%,8.90%,28,304,-1.33%,-1.67%,无权,无权,无权,89.56,0.59,AAA,3.92%,141.68 ,141,188,51.4,195,-3.10%,26,华安转债!
45,永兴转债,128110,2020/7/8,永兴材料,2756,钢铁,炼钢,122.466,1.62%,-0.91%,18.06,1.06%,16,1.90%,113.2,17.16,1.92,105.24,16.40%,3月18天,5.78年,3.78年,10.80%,11.30%,7,65,-1.38%,-1.78%,-4.16%,-4.33%,87.56,88.58,0.67,AA,4.42%,138.87 ,139.7,178,51.1,194,-3.40%,4,永兴转债
69,应急转债,123048,2020/5/11,中船应急,300527,机械装备,专用设备,122.371,3.44%,6.83%,10.94,12.80%,984,99.90%,113.1,8.9,4.3,122.92,-0.40%,48天,5.61年,3.61年,8.20%,10.10%,8.2,100,-1.42%,-1.83%,-4.34%,-4.51%,88.73,90.06,0.8,AA+,4.22%,121.97 ,121.8,20,31.8,33,6.40%,12,应急转债
154,金能转债,113545,2019/11/7,金能科技,603113,煤炭,炼焦,124,-0.40%,0.68%,13.15,0.38%,4,0.20%,115.3,11.4,1.55,115.35,7.50%,转股中,5年46天,3年46天,16.90%,19.50%,15,89,-1.44%,-1.96%,-5.31%,-5.52%,90.18,92.81,0.72,AA,4.42%,131.50 ,132.6,124,39.8,119,-3.70%,22,金能转债
137,烽火转债,110062,2019/12/25,烽火通信,600498,通信互联,通信设备,120.4,-0.07%,0.09%,26.16,0.04%,22,0.60%,111,25.65,2.91,101.99,18.10%,转股中,5.26年,3.26年,10.10%,10.30%,31,306,-1.56%,-1.93%,-4.35%,-4.54%,90.83,91.02,0.63,AAA,3.92%,138.50 ,138.8,171,47.8,176,-5.50%,20,烽火转债
106,柳药转债,113563,2020/2/24,柳药股份,603368,医药,医药商业,123,1.91%,-0.78%,25.67,1.66%,4.3,0.40%,113.2,24.47,2.03,104.9,17.30%,转股中,5.38年,3.38年,8.60%,9.00%,8,93,-1.56%,-1.99%,-4.74%,-4.92%,89.08,90.1,0.68,AA,4.42%,140.30 ,141.1,190,51,193,-1.00%,15,柳药转债
98,盛屯转债!,110066,2020/3/31,盛屯矿业,600711,有色金属,有色行业,125.8,0.88%,-0.10%,5.94,1.02%,40,1.30%,115.3,4.88,1.51,121.72,3.40%,8天,5.51年,3.51年,17.40%,21.20%,24,137,-1.60%,-2.08%,-5.14%,-5.33%,88.69,91.3,0.77,AA,4.42%,129.20 ,129.9,93,38.6,106,-8.20%,47,盛屯转债!
288,洪涛转债!,128013,2016/8/23,洪涛股份,2325,建筑,装饰工程,113.291,0.01%,0.61%,3.32,0.91%,38,2.80%,109.8,3.1,1.37,107.1,5.80%,转股中,1.92年,回售中,28.90%,31.00%,12,41,-1.63%,-2.56%,回售中,回售中,100.3,97.76,0.68,AA-,6.31%,119.09 ,119.5,5,19.2,3,-1.70%,89,洪涛转债!
101,天目转债,113564,2020/3/16,天目湖,603136,旅游餐饮,旅游,138.7,4.24%,-1.96%,30.41,2.74%,10,2.50%,126.7,23.8,4.02,127.77,8.60%,9天,5.50年,3.50年,8.50%,10.90%,3,35,-1.67%,-2.44%,-7.48%,-7.69%,83.24,90.23,0.83,AA-,6.52%,147.30 ,149.6,227,59.4,229,1.80%,12,天目转债
1,法兰转债,113598,2020/8/25,法兰泰克,603966,机械装备,工程机械,133.97,0.28%,3.50%,18.66,4.42%,94,21.40%,121.2,13.88,3.68,134.44,-0.30%,5月11天,5.92年,3.92年,8.40%,11.30%,3.3,39,-1.71%,-2.30%,-6.03%,-6.21%,80.64,84.03,0.86,AA-,6.52%,133.67 ,133.5,131,49.5,186,19.50%,2,法兰转债
48,宝通转债,123053,2020/7/1,宝通科技,300031,通信互联,互联网,133.77,-0.01%,0.01%,24.5,0.00%,8.9,1.30%,121.3,20.8,3.47,117.79,13.60%,3月14天,5.77年,3.77年,5.10%,6.10%,5,97,-1.72%,-2.33%,-6.21%,-6.39%,81.52,84.94,0.81,AA-,6.52%,147.37 ,149.8,228,64.8,242,3.40%,4,宝通转债
166,好客转债,113542,2019/8/23,好莱客,603898,其他,家居用品,125,-0.62%,0.08%,18.58,-0.75%,6.9,0.90%,114.9,16.27,2.47,114.2,9.50%,转股中,4.92年,2.92年,10.50%,12.00%,6,58,-1.73%,-2.25%,-6.00%,-6.19%,90.94,93.83,0.72,AA,4.28%,134.50 ,135.8,154,42,132,-8.10%,20,好客转债
19,宏川转债,128121,2020/8/7,宏川智慧,2930,交通运输,物流业,126.1,0.72%,3.60%,22.04,5.40%,24,2.90%,113.3,20.25,5.31,108.84,15.90%,4月29天,5.88年,3.88年,6.90%,7.50%,6.7,98,-1.83%,-2.23%,-4.73%,-4.90%,80.57,78.71,0.8,AA-,6.52%,142.00 ,143.4,203,62.8,234,0.80%,3,宏川转债
172,华钰转债!!,113027,2019/7/10,华钰矿业,601020,有色金属,锌铅镍锡,125.48,1.05%,-0.10%,12.47,1.14%,65,15.80%,114.9,10.17,3.19,122.62,2.30%,转股中,4.79年,2.79年,4.80%,5.90%,3.3,69,-1.85%,-2.39%,-6.38%,-6.58%,86.26,85.92,0.83,AA-,6.38%,127.78 ,128.3,76,42.1,133,-11.80%,48,华钰转债!!
176,三星转债,113536,2019/6/24,三星新材,603578,家电,零部件制,125.38,0.59%,0.45%,24.23,1.38%,7.4,4.00%,114.8,19.54,3.45,124,1.10%,转股中,4.75年,2.75年,6.70%,8.30%,1.5,22,-1.87%,-2.41%,-6.47%,-6.66%,91.5,94.41,0.75,AA,4.28%,126.48 ,126.8,60,32.4,38,1.00%,39,三星转债
102,宏辉转债,113565,2020/3/16,宏辉果蔬,603336,农业,农产品加,130.86,0.62%,-0.22%,13.29,0.45%,66,15.30%,118.2,10,3.36,132.9,-1.50%,5.1天,5.50年,3.50年,7.60%,10.20%,3.3,43,-1.87%,-2.43%,-6.12%,-6.31%,82.85,84.19,0.89,AA-,6.52%,129.36 ,128.8,84,44.6,148,-3.20%,18,宏辉转债
132,金牌转债!,113553,2020/1/7,金牌厨柜,603180,其他,家居用品,137.52,-1.36%,0.34%,61.25,-1.16%,71,16.70%,124.6,44.14,4.99,138.76,-0.90%,转股中,5.29年,3.29年,5.30%,7.40%,3.1,58,-1.88%,-2.63%,-7.82%,-8.01%,83.91,89.87,0.88,AA-,6.52%,136.62 ,136.3,161,46.4,160,-1.20%,15,金牌转债!
246,三力转债!,128039,2018/6/29,三 力 士,2224,机械装备,专用设备,117.887,0.28%,-0.04%,6.35,0.32%,2.7,1.10%,109.8,5.81,2.06,109.29,7.90%,转股中,3.78年,1.78年,4.40%,4.80%,2,46,-1.89%,-2.36%,-6.97%,-7.20%,91.02,87.29,0.76,AA-,6.38%,125.79 ,126.5,55,35.5,64,-4.30%,19,三力转债!
109,博威转债!,113031,2020/2/17,博威合金,601137,有色金属,铜金属,120.91,0.85%,-0.48%,13.71,0.37%,34,11.80%,111.3,11.29,2.35,121.43,-0.40%,转股中,4.37年,3.37年,2.30%,2.80%,2.4,104,-1.90%,-2.36%,-4.32%,-4.50%,89.47,92.9,1,AA,4.28%,120.51 ,120.4,11,27.5,14,-7.60%,14,博威转债!
202,拓邦转债,128058,2019/4/8,拓邦股份,2139,电子,电子产品,133.55,-0.78%,0.45%,7.05,-0.42%,18,2.40%,122.6,5.47,2.81,128.88,3.60%,转股中,4.52年,2.52年,7.90%,10.20%,5.7,73,-1.92%,-2.74%,-8.81%,-9.09%,93.51,101.92,0.77,AA,4.28%,137.15 ,138.2,169,36.3,77,10.10%,21,拓邦转债
142,川投转债,110061,2019/12/2,川投能源,600674,能源电力,水电,123.21,0.70%,-0.97%,10.02,-0.40%,4.6,0.10%,111,9.58,1.68,104.59,17.80%,转股中,5.20年,3.20年,9.10%,9.50%,40,441,-2.02%,-2.40%,-5.08%,-5.27%,91.03,91.22,0.67,AAA,3.92%,141.01 ,141.8,195,50.6,190,1.90%,16,川投转债
181,雅化转债!,128065,2019/5/10,雅化集团,2497,化工,化工,121.71,0.17%,1.21%,9.36,2.07%,3.5,0.40%,110.9,8.95,3.36,104.58,16.40%,转股中,4.63年,2.63年,8.90%,9.30%,8,90,-2.03%,-2.44%,-5.71%,-5.93%,92.07,91.7,0.67,AA,4.28%,138.11 ,138.8,172,46.8,164,-5.00%,22,雅化转债!
257,无锡转债!,110043,2018/3/14,无锡银行,600908,金融,银行行业,117.01,1.31%,0.69%,5.95,3.30%,26,0.70%,109.1,5.79,0.96,102.76,13.90%,转股中,3.42年,无权,27.30%,28.00%,30,110,-2.05%,-2.54%,无权,无权,无权,95.35,0.6,AA+,4.08%,130.91 ,131.3,111,35.9,68,2.30%,33,无锡转债!
115,唐人转债!,128092,2020/1/22,唐人神,2567,农业,畜牧业,128.83,3.06%,-0.11%,11.15,2.95%,81,15.40%,115.3,8.63,2.62,129.2,-0.30%,转股中,5.34年,3.34年,4.00%,5.20%,4.1,103,-2.10%,-2.59%,-6.04%,-6.23%,89.36,91.97,1,AA,4.42%,128.53 ,128.5,78,36.5,80,-3.70%,28,唐人转债!
171,环境转债!,113028,2019/7/8,上海环境,601200,城市公用,三废处理,122.56,0.50%,-0.03%,12.73,0.47%,42,2.20%,110.8,10.36,1.76,122.88,-0.30%,转股中,4.80年,2.80年,13.30%,16.40%,16,120,-2.11%,-2.51%,-5.64%,-5.83%,91.31,90.94,1,AAA,4.28%,122.26 ,122.2,23,30.9,27,-5.30%,10,环境转债!
226,张行转债,128048,2018/11/29,张家港行,2839,金融,银行行业,124.5,0.89%,0.37%,6.41,1.91%,14,0.50%,113.9,5.76,1.12,111.28,11.90%,转股中,4.21年,无权,21.60%,24.00%,25,116,-2.14%,-2.71%,无权,无权,无权,96.62,0.66,AA+,4.08%,136.40 ,137.7,166,41.1,126,1.10%,15,张行转债
60,康隆转债,113580,2020/5/20,康隆达,603665,服装纺织,服装行业,136.68,0.04%,0.16%,21.9,0.23%,26,9.40%,121.2,15.51,3.51,141.2,-3.20%,2月1天,5.65年,3.65年,6.20%,8.70%,2,32,-2.15%,-2.76%,-6.95%,-7.13%,82.04,85.48,0.89,AA-,6.52%,133.48 ,132.2,118,46.7,163,4.70%,8,康隆转债
118,联得转债,123038,2020/1/22,联得装备,300545,机械装备,专用设备,133.94,3.86%,1.44%,34.02,5.92%,98,37.60%,119.1,25.29,6.98,134.52,-0.40%,转股中,5.32年,3.32年,4.10%,5.50%,2,49,-2.23%,-2.83%,-6.98%,-7.19%,81.04,81.33,0.9,A+,7.62%,133.54 ,133.4,129,52,197,4.60%,15,联得转债
161,九洲转债,123030,2019/9/12,九洲集团,300040,能源电力,电力设备,134.16,3.68%,-1.31%,7.56,2.72%,584,159%,120,5.65,1.32,133.81,0.30%,转股中,4.98年,2.98年,10.70%,14.30%,2.8,26,-2.25%,-2.92%,-7.99%,-8.18%,85.38,88.72,0.87,AA-,6.38%,134.46 ,134.5,146,45.8,157,7.90%,31,九洲转债
46,寿仙转债,113585,2020/7/7,寿仙谷,603896,医药,中药,134.05,2.02%,-0.35%,40.88,1.84%,21,4.50%,117.8,28.68,5.01,142.54,-6.00%,3月18天,5.78年,3.78年,6.10%,8.70%,3.6,59,-2.25%,-2.77%,-6.26%,-6.44%,81.4,82.43,0.91,AA-,6.52%,128.05 ,125.6,51,43.1,137,1.80%,8,寿仙转债
37,润达转债,113588,2020/7/13,润达医疗,603108,医药,医疗器械,130,1.14%,2.05%,15.34,4.28%,6.2,0.90%,114.2,13.36,3.18,114.82,13.20%,3月26天,5.80年,3.80年,6.20%,7.10%,5.5,89,-2.25%,-2.67%,-5.58%,-5.74%,87.48,89.27,0.75,AA,4.42%,143.20 ,145.2,217,55.9,213,-1.10%,5,润达转债
131,明阳转债!,113029,2020/1/7,明阳智能,601615,能源电力,风能,128.21,1.51%,1.77%,15.68,4.05%,30,1.40%,113.3,12.46,3.03,125.84,1.90%,转股中,5.30年,3.30年,7.70%,9.70%,17,220,-2.35%,-2.79%,-5.97%,-6.16%,89.51,90.53,0.81,AA,4.42%,130.11 ,130.6,102,40,120,0.40%,24,明阳转债!
65,聚飞转债,123050,2020/5/15,聚飞光电,300303,电子,LED制,141.61,2.09%,0.27%,7.19,2.71%,90,9.20%,124.2,5.18,3.91,138.8,2.00%,52天,5.62年,3.62年,7.70%,10.60%,7.1,92,-2.35%,-3.04%,-7.86%,-8.04%,82.16,87.71,0.87,AA-,6.52%,143.61 ,144.4,213,56.7,218,5.90%,10,聚飞转债
99,桐20转债!,113032,2020/3/20,桐昆股份,601233,服装纺织,纺织行业,128.96,1.15%,1.98%,16.45,4.25%,17,0.60%,113.1,14.35,1.62,114.63,12.50%,9天,5.51年,3.51年,7.60%,8.70%,23,304,-2.40%,-2.81%,-5.83%,-6.00%,89.12,90.46,0.74,AA+,4.22%,141.46 ,143.3,201,52.8,201,4.80%,21,桐20转债!
157,远东转债!,128075,2019/10/31,远东传动,2406,汽车,零部件制,130.78,0.45%,0.24%,7.22,0.84%,21,2.20%,115.2,5.54,1.49,130.32,0.30%,转股中,5年25天,3年25天,17.20%,22.40%,7.3,42,-2.52%,-3.03%,-6.99%,-7.18%,90.3,92.94,0.82,AA,4.42%,131.08 ,131.2,110,38.3,103,-2.50%,17,远东转债!
2,华阳转债,128125,2020/8/21,华阳国际,2949,建筑,建筑工程,137.777,1.31%,-1.18%,35.05,0.14%,90,14.50%,118.5,25.79,5.98,135.91,1.40%,5月10天,5.92年,3.92年,6.50%,8.90%,4.5,69,-2.56%,-3.08%,-6.74%,-6.90%,80.42,82.12,0.89,AA-,6.52%,139.18 ,139.6,177,57.5,220,5.50%,1,华阳转债
192,精测转债!!,123025,2019/4/19,精测电子,300567,电子,液晶显示,132.3,0.42%,0.69%,60.1,1.38%,19,4.70%,117.3,49.95,10.39,120.32,10.00%,转股中,4.58年,2.58年,2.10%,2.50%,3.1,148,-2.64%,-3.28%,-8.59%,-8.81%,87.61,88.91,0.8,AA-,6.38%,142.30 ,144.3,210,55.4,212,-6.00%,18,精测转债!!
50,家悦转债,113584,2020/6/24,家家悦,603708,商业零售,超市,134.43,0.28%,0.08%,44.46,0.47%,13,1.60%,115.3,37.97,8.74,117.09,14.80%,3月15天,5.77年,3.77年,2.40%,2.80%,6.5,270,-2.67%,-3.12%,-6.41%,-6.58%,87.7,90.27,0.77,AA,4.42%,149.23 ,151.8,233,61.5,232,3.30%,3,家悦转债
151,英联转债!,128079,2019/11/21,英联股份,2846,造纸包装,包装材料,135.358,-0.80%,1.20%,17.5,0.40%,95,45.30%,117.9,13.41,4.95,130.5,3.70%,转股中,5年53天,3年53天,4.40%,5.80%,1.5,35,-2.70%,-3.28%,-7.71%,-7.91%,81.85,81.51,1,A+,7.62%,139.06 ,140.2,179,58.4,225,-0.70%,19,英联转债!
123,至纯转债!,113556,2020/1/9,至纯科技,603690,机械装备,专用设备,146.3,0.12%,-0.45%,40.4,-0.37%,53,12.10%,126.8,29.37,7.57,137.56,6.40%,转股中,5.31年,3.31年,2.80%,3.90%,3,105,-2.71%,-3.51%,-9.27%,-9.49%,81.41,86.67,0.89,A+,7.62%,152.70 ,155,241,68.4,248,-7.20%,13,至纯转债!
38,晨光转债,123055,2020/7/13,晨光生物,300138,食品饮料,食品加工,146.56,2.65%,3.98%,17.19,7.50%,113,12.30%,124.3,12.25,4.68,140.33,4.40%,3月26天,5.80年,3.80年,7.20%,10.00%,6.3,88,-2.85%,-3.52%,-8.31%,-8.49%,81.35,86.84,0.88,AA-,6.52%,150.96 ,152.8,237,66,246,4.00%,5,晨光转债
293,国贸转债!,110033,2016/1/19,厦门国贸,600755,交通运输,交通运输,114.32,0.53%,-0.35%,7.24,0.42%,2.2,0.20%,109.7,7.19,0.95,100.7,13.50%,转股中,1.35年,回售中,9.00%,9.10%,12,134,-3.04%,-4.31%,回售中,回售中,100.28,104.48,0.42,AAA,3.71%,127.82 ,127.9,70,23.5,6,2.40%,17,国贸转债!
22,欣旺转债,123058,2020/8/7,欣旺达,300207,电子,电子产品,140,1.76%,2.32%,24.6,5.76%,28,1.80%,116.3,21.28,6.65,115.6,21.10%,4月24天,5.87年,3.87年,2.90%,3.40%,11,386,-3.16%,-3.62%,-7.19%,-7.35%,87.3,90.63,0.71,AA,4.42%,161.10 ,164.4,258,73.8,257,0.00%,4,欣旺转债
104,恩捷转债!,128095,2020/2/28,恩捷股份,2812,电子,元器件制,137.2,2.39%,-1.25%,80.5,1.42%,34,1.50%,115.3,64.49,13.89,124.83,9.90%,转股中,5.45年,3.45年,2.50%,3.10%,16,648,-3.19%,-3.67%,-7.48%,-7.66%,88.9,91.5,0.8,AA,4.42%,147.10 ,149.6,226,58.1,223,1.40%,17,恩捷转债!
68,华统转债,128106,2020/5/8,华统股份,2840,农业,农产品加,135.4,0.18%,-0.04%,11.94,0.17%,1.5,0.20%,113.2,9.39,2.02,127.16,6.50%,48天,5.61年,3.61年,10.30%,13.10%,5.5,53,-3.19%,-3.59%,-6.87%,-7.03%,88.19,89.21,0.84,AA,4.42%,141.90 ,143.6,205,54.4,206,-5.40%,7,华统转债
275,济川转债!,110038,2017/11/29,济川药业,600566,医药,中药,116.31,0.56%,1.14%,24.19,3.38%,3.7,0.50%,108.3,24.27,3.47,99.67,16.70%,转股中,2.21年,0.21年,3.20%,3.20%,6.3,197,-3.22%,-3.89%,-37.50%,-38.00%,99.5,98.99,0.5,AA,4.21%,133.01 ,132.9,125,33.4,48,-1.90%,19,济川转债!
135,先导转债,123036,2020/1/10,先导智能,300450,机械装备,专用设备,136.447,0.66%,-0.22%,45.13,0.58%,3.9,0.30%,115.1,38.99,9.47,115.75,17.90%,转股中,5.29年,3.29年,2.50%,2.90%,10,398,-3.22%,-3.70%,-7.73%,-7.91%,89.37,91.98,0.75,AA,4.42%,154.35 ,157.1,245,65.2,244,-2.50%,18,先导转债
96,康弘转债,128098,2020/3/31,康弘药业,2773,医药,化学制药,139.187,3.37%,1.55%,49.19,5.67%,61,2.70%,116.3,35.3,9.12,139.35,-0.10%,13天,5.52年,3.52年,3.80%,5.30%,16,431,-3.26%,-3.76%,-7.72%,-7.90%,88.66,92.05,0.87,AA,4.42%,139.09 ,139,175,47,167,7.90%,24,康弘转债
13,苏试转债,123060,2020/8/17,苏试试验,300416,机械装备,专用设备,143.2,-2.29%,0.34%,28.95,-2.29%,377,83.80%,117.6,23.86,4.63,121.33,18.00%,5月1天,5.89年,3.89年,5.30%,6.40%,3.1,59,-3.34%,-3.84%,-7.65%,-7.81%,80.63,81.65,0.85,AA-,6.52%,161.20 ,165.1,259,83.4,264,4.10%,4,苏试转债
149,索发转债!,113547,2019/11/22,索通发展,603612,其他,其他,141.62,4.23%,-0.49%,14.96,3.74%,93,12.70%,119.1,10.52,2.01,142.21,-0.40%,转股中,5年56天,3年56天,9.40%,13.30%,5.3,57,-3.38%,-3.98%,-8.87%,-9.09%,90.65,95.82,1,AA,4.42%,141.22 ,141,189,45.2,153,-3.90%,10,索发转债!
152,太极转债!,128078,2019/11/8,太极股份,2368,计算机及,软件开发,139.748,0.08%,0.72%,30.5,0.79%,5.6,0.40%,117.3,22.4,4.1,136.16,2.60%,转股中,5年53天,3年53天,5.40%,7.40%,9.6,176,-3.41%,-3.97%,-8.68%,-8.86%,90.1,94.34,1,AA,4.42%,142.35 ,143.3,202,49,183,-6.30%,12,太极转债!
59,健友转债,113579,2020/5/22,健友股份,603707,医药,原料药,138.7,0.69%,-0.75%,51.27,-0.08%,3.1,0.40%,114.2,42.05,11.42,121.93,13.80%,2月2天,5.65年,3.65年,1.10%,1.30%,5,479,-3.44%,-3.86%,-7.39%,-7.56%,88.05,89.86,0.81,AA,4.42%,152.50 ,155.5,242,65.6,245,-0.80%,6,健友转债
199,伊力转债!,110055,2019/4/4,伊力特,600197,食品饮料,白酒,134.57,2.37%,-0.24%,21.64,2.56%,50,4.30%,115,16.81,3.51,128.73,4.50%,转股中,4.54年,2.54年,9.30%,11.90%,8.7,94,-3.46%,-4.02%,-9.32%,-9.53%,92.5,95.44,0.83,AA,4.28%,139.07 ,140.4,183,45,152,6.80%,26,伊力转债!
88,三祥转债!,113572,2020/4/9,三祥新材,603663,其他,其他,138.03,-0.98%,-0.16%,20.48,-1.21%,30,10.50%,113.2,14.19,7.05,144.33,-4.40%,20天,5.53年,3.53年,5.30%,7.60%,2.1,39,-3.58%,-3.99%,-7.50%,-7.66%,79.23,76.02,0.94,A+,7.62%,133.63 ,131.7,115,52.5,200,6.60%,14,三祥转债!
53,万青转债,127017,2020/7/2,万年青,789,建筑,水泥,146.429,0.85%,1.16%,17.98,2.57%,13,0.90%,118.4,14.16,2.76,126.98,15.30%,3月12天,5.76年,3.76年,7.00%,8.90%,10,143,-3.68%,-4.20%,-8.47%,-8.62%,88.32,93.72,0.78,AA+,4.22%,161.73 ,165.9,260,72.2,255,-2.20%,6,万青转债
158,桃李转债!,113544,2019/10/15,桃李面包,603866,食品饮料,休闲食品,139.01,1.19%,1.18%,64.9,2.72%,25,1.80%,115.3,46.54,12.76,139.45,-0.30%,转股中,5年22天,3年22天,2.30%,3.30%,10,428,-3.70%,-4.20%,-8.74%,-8.94%,90.43,93.08,0.87,AA,4.42%,138.71 ,138.6,170,45.5,156,7.00%,18,桃李转债!
